player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,pos_rank,start_sit_grade,r2p_pts,uncertainty
15546,Alex Collins,990a689e-200b-4cda-85db-85d6c3af911c,SEA,RB,RB,A. Collins,RB,RB,https://www.fantasypros.com/nfl/players/alex-collins.php,alex-collins.php,https://images.fantasypros.com/images/players/nfl/15546/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15546/headshot/210x210.png,29405,2079843,9,1.0,0.9,1,at IND,IND,,82,60,97,81.30,7.34,RB82,F,2.5,0.8979266666666667
17497,Jordan Wilkins,070850a3-7387-4836-b3eb-b1c8f8731aab,IND,RB,RB,J. Wilkins,RB,RB,https://www.fantasypros.com/nfl/players/jordan-wilkins.php,jordan-wilkins.php,https://images.fantasypros.com/images/players/nfl/17497/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17497/headshot/210x210.png,31139,2079901,14,0.1,0.1,0,vs. SEA,SEA,,83,69,104,85.76,7.55,RB83,F,2.3,0.826123188405797
19361,Eno Benjamin,aebf7b65-da15-4499-b1af-6687fa50b2e4,ARI,RB,RB,E. Benjamin,RB,RB,https://www.fantasypros.com/nfl/players/eno-benjamin.php,eno-benjamin.php,https://images.fantasypros.com/images/players/nfl/19361/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19361/headshot/210x210.png,32892,2760832,12,0.1,0.1,0,at TEN,TEN,,84,69,114,83.18,8.73,RB84,F,2.1,1.1045347826086958
16879,Dare Ogunbowale,42b57148-fc06-4aee-b40b-bb941271b5b7,JAC,RB,RB,D. Ogunbowale,RB,RB,https://www.fantasypros.com/nfl/players/dare-ogunbowale.php,dare-ogunbowale.php,https://images.fantasypros.com/images/players/nfl/16879/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16879/headshot/210x210.png,30860,2010409,7,0.3,0.3,0,at HOU,HOU,,85,75,98,82.13,5.11,RB85,F,1.9,0.3481613333333334
11798,Kyle Juszczyk,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,SF,RB,RB,K. Juszczyk,RB,RB,https://www.fantasypros.com/nfl/players/kyle-juszczyk.php,kyle-juszczyk.php,https://images.fantasypros.com/images/players/nfl/11798/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11798/headshot/210x210.png,26753,1683145,6,0.6,0.6,0,at DET,DET,,86,66,93,79.43,8.78,RB86,F,1.9,1.1680060606060605
22797,Chris Evans,f7397b71-3756-4b1b-9f61-8618164a4098,CIN,RB,RB,C. Evans,RB,RB,https://www.fantasypros.com/nfl/players/chris-evans.php,chris-evans.php,,,33590,2260647,10,0.9,0.7,1,vs. MIN,MIN,,87,72,95,85.57,6.85,RB87,F,1.7,0.6517013888888887
18616,Travis Homer,4afb77d8-4564-469b-be4c-5a8587df8046,SEA,RB,RB,T. Homer,RB,RB,https://www.fantasypros.com/nfl/players/travis-homer.php,travis-homer.php,https://images.fantasypros.com/images/players/nfl/18616/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18616/headshot/210x210.png,32036,2249831,9,0.1,0.1,0,at IND,IND,,88,76,114,89.44,6.16,RB88,F,1.7,0.4992842105263158
13977,Ty Montgomery,0c39e276-7a5b-448f-a696-532506f1035a,NO,RB,RB,Ty Montgomery,"RB,WR",RB,https://www.fantasypros.com/nfl/players/ty-montgomery.php,ty-montgomery.php,https://images.fantasypros.com/images/players/nfl/13977/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13977/headshot/210x210.png,28482,1851149,6,0.1,0.1,0,vs. GB,GB,,89,61,112,83.74,9.55,RB89,F,1.7,1.4951229508196724
20088,Jermar Jefferson,de456390-b27b-4146-87b9-0267f1ea8db4,DET,RB,RB,J. Jefferson,RB,RB,https://www.fantasypros.com/nfl/players/jermar-jefferson.php,jermar-jefferson.php,,,33644,2964472,9,0.8,0.5,1,vs. SF,SF,,90,72,100,87.26,6.76,RB90,F,1.6,0.6346888888888889
13939,Duke Johnson Jr.,31c376b7-2e10-473a-aa54-d9f709a5b93e,JAC,RB,RB,D. Johnson Jr.,RB,RB,https://www.fantasypros.com/nfl/players/duke-johnson.php,duke-johnson.php,https://images.fantasypros.com/images/players/nfl/13939/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13939/headshot/210x210.png,28465,1998316,7,0.1,0.1,0,at HOU,HOU,,91,70,108,88.05,7.93,RB91,F,1.6,0.8983557142857143
19323,Kylin Hill,0f5abff3-bb58-43bc-a915-daa341bf3a67,GB,RB,RB,K. Hill,RB,RB,https://www.fantasypros.com/nfl/players/kylin-hill.php,kylin-hill.php,,,33643,2876547,13,0.4,0.4,0,at NO,NO,,92,75,105,93.26,7.54,RB92,F,1.6,0.7580213333333333
15585,Jordan Howard,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,PHI,RB,RB,J. Howard,RB,RB,https://www.fantasypros.com/nfl/players/jordan-howard.php,jordan-howard.php,https://images.fantasypros.com/images/players/nfl/15585/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15585/headshot/210x210.png,29384,2083294,14,0.1,0.1,0,at ATL,ATL,,93,67,108,87.40,7.95,RB93,F,1.6,0.9433208955223881
22813,Elijah Mitchell,8ba68abf-e9d2-4927-bf8d-476f271d840c,SF,RB,RB,E. Mitchell,RB,RB,https://www.fantasypros.com/nfl/players/elijah-mitchell-rb.php,elijah-mitchell-rb.php,,,33582,2819876,6,0.7,0.7,0,at DET,DET,,94,76,111,95.47,6.85,RB94,F,1.6,0.6174013157894735
